"time","h_wspd_1","h_wspd_2","h_wspd_3","h_wspd_4","h_wspd_5","h_wspd_6","h_wdir_1","h_wdir_2","h_wdir_3","h_wdir_4","h_wdir_5","h_wdir_6","file_date"
3,1.76602777155737,2.03583333695928,2.14019444310003,2.04308333996269,1.76394444101387,1.12208333230267,125.051666721768,125.062833179898,124.113861071269,124.657944454617,122.780416645474,111.8512777604,2016-04-14
4,0.99561111315257,1.06472222358195,1.08794444938915,1.04413889403972,0.835888891704381,0.56536111590349,-81.7307222705417,-90.5851389726003,-53.5624721664853,-66.4731945143806,-78.8295000828637,-63.9641111075547,2016-04-14
5,0.476805560214238,0.639277781608204,0.706861114472979,0.574388892958976,0.388833339222603,0.411916672858513,-50.5620554972771,3.87997216873699,48.6405833450953,32.9314722241296,-0.697638863523801,-31.1193610852791,2016-04-14
6,1.16952777623716,1.58341666380564,1.36527777530253,0.99875000209858,1.01744444444983,1.13325000364333,2.96374998628886,33.3137222072565,37.9473333409698,26.7590277581103,14.8821388740631,-5.47016666644356,2016-04-14
7,2.8274722183413,2.78152777294318,2.54158333433999,2.16983331938585,1.67711110778981,0.765805556505091,2.34227777249283,5.35366666922139,9.55211111888496,14.2517499913731,15.1510555545241,-13.208222200707,2016-04-14
8,3.62172222703695,3.67569443600045,3.47779165804386,3.18272221459283,2.83990278816885,1.83840276589824,3.47562500001242,4.14194444012311,7.94234722343377,12.7786666662163,16.5008749981721,21.202777775526,2016-04-14
9,4.15127776609527,4.47813889907466,4.78855555680063,4.72008333126704,4.28348610056771,3.05083333558506,-0.117166667588883,-0.768361110157437,1.14159722156202,4.04737499733145,4.4663055533626,3.66154166571382,2016-04-14
10,4.6423055530919,4.8590277826786,5.04894443445736,4.87624998648961,4.24091670407189,2.92808333423403,6.90736112333006,7.93194444357107,10.3848888951933,12.3884722142915,12.6679166748789,10.2467222232785,2016-04-14
11,4.91108330898815,5.11566670245594,5.36616664780511,5.34391665365961,4.85283334705565,3.85605554110474,26.225916668574,27.6405555423101,29.1613611131244,29.3965555387073,29.4948055256738,27.681805565887,2016-04-14
12,4.53669444898764,4.70491666211022,4.86388888676961,4.87580553571383,4.69850002215968,3.92722221427494,44.1207222154405,45.4640000152588,46.8615833303663,47.5034721989102,47.5018888727824,45.4656666353014,2016-04-14
13,4.13244443602032,4.31313889357779,4.44166667951478,4.34133334338665,4.06386110272672,3.20002777344651,66.4776943673028,65.9211944675446,65.5988055854373,65.2962499894036,63.14116666264,56.4385555860731,2016-04-14
14,2.90780555009842,3.36266666518317,3.50569444318612,3.27494444568952,2.87413888580269,1.98797221276495,60.3538889302148,60.2029443857405,61.7275277720557,62.7626110638513,58.3705555343628,44.8172500021963,2016-04-14
15,2.92319444662995,3.60202777511544,3.7139722193612,3.37669444362322,3.04663888957765,2.20802776936028,51.6756944465637,51.5638888878293,54.3711111174689,56.4968889088101,53.2825000222524,45.7512222247654,2016-04-14
16,3.26283333427376,4.03137499478128,4.0818194466167,3.7014166637924,3.44643054938979,2.61565277341339,44.0858750020133,43.7768749968211,46.7945971918106,49.3345833428701,46.7907777722677,40.853986108568,2016-04-14
17,4.10229166785876,4.82468055115806,4.94274998943011,4.46223609758748,4.00947221812275,2.78966666986545,49.021527783076,46.8223055262036,48.9406249872843,50.718388888571,47.0039583381017,37.8715694636769,2016-04-14
18,5.31569446192847,5.750888890028,5.96150000638432,5.6455694485373,5.1309166680442,3.64465276943313,59.6796944130792,58.5848611598545,59.6618055645625,60.5746805561913,58.2008055708143,51.5078472306993,2016-04-14
19,5.774111111429,6.04524999565548,6.25061110999849,6.06783333381017,5.62577777730094,4.30677778595024,68.9638055843777,68.6243888685438,69.1731111145019,69.4387222343021,67.9974444346958,63.6872777896457,2016-04-14
20,6.37941665702396,6.62263890743256,6.80269445750448,6.68036112149557,6.34041665805711,5.12913888745838,76.9945555061764,76.8330000453525,77.1350277572208,77.3348055553436,76.4976666906145,73.9067777750227,2016-04-14
21,7.51841666009691,7.72088892579079,7.95044450865852,7.89380560398102,7.39944444126553,5.56638887898789,89.1852222188314,89.8122222264608,90.0002777968513,89.7665555212233,89.1080833329095,85.2809722222222,2016-04-14
22,6.46369442449676,6.62802779025502,6.87950001835823,6.88866667959425,6.26127776477072,4.32583333637979,109.598555562761,110.765305576324,110.598333379957,109.781833277808,108.645111132728,102.57875000106,2016-04-14
23,6.9629444416364,7.1404999991258,7.39755557775497,7.36741667919689,6.58363888687558,4.58655556129085,127.701555464003,128.764888865153,128.632944513957,127.510222350227,125.696166670058,118.448277899424,2016-04-14
24,4.32587498764197,4.51520834167798,4.65511110272672,4.58743055360185,4.27922220276462,3.27787499139706,85.8460278065999,84.8178054894341,84.2397500228882,88.8036804644267,89.922458413442,81.2048332934909,2016-04-14
1,2.1827638805906,2.38649999601973,2.44052776800262,2.36147221396367,2.23715277059211,1.92415276350247,-83.8926946131388,-86.9497221310933,-84.4591806030273,-83.020625061459,-84.8822083388435,-94.9084445826213,2016-04-15
2,2.10583332121372,2.34255555070109,2.44383333418104,2.36880555116468,2.21027777592341,1.81072221749359,78.3628611204359,109.672055566576,124.488083351983,122.745000004239,110.566083340115,95.9463334359063,2016-04-15
3,3.32174999992053,3.4995833296246,3.59963889360428,3.53211111638281,3.31344444400734,2.71736111819744,132.372722259098,133.558999949561,133.694277761247,133.571111134423,133.417944448259,132.669444452922,2016-04-15
4,3.5676666637924,3.7051666548517,3.7785833258099,3.74324999762906,3.60022221949365,3.17291666527589,123.959166692098,124.897750085195,125.385777759552,125.176361083984,124.965750083923,124.008083404965,2016-04-15
5,3.32527777413527,3.43969444281525,3.48577777345975,3.46772221227487,3.38980555448267,3.15205555872785,115.642861135271,116.037555529277,116.514416760339,116.236111068726,115.278388898638,113.569555577172,2016-04-15
6,3.20158333288299,3.32833333724075,3.36113888389534,3.31458333439297,3.21863888995515,2.9483888849616,93.0410555479262,92.6473333591885,92.7751388698154,92.9045832888285,92.1433889198303,91.1083889495002,2016-04-15
7,4.1778888819615,4.31766666611036,4.35158333261808,4.28433333582348,4.18252777132723,3.9084166528119,70.6514443831974,70.4138055536482,71.0244722419315,71.7170833259159,71.6284722105662,71.9513610808055,2016-04-15
8,4.01355554050869,4.13699999974834,4.17677777462535,4.15419445256392,4.08849998679426,3.84636111021042,54.4183055464427,54.7547500101725,56.0177777555254,57.5283055400848,58.4323055246141,60.9780555152893,2016-04-15
9,4.00499998364184,4.1271944199668,4.1605833266841,4.12177775932683,4.03622221847375,3.71855555613836,41.1897777769301,41.2337500068876,42.3426110882229,43.787527785831,44.6875000105964,47.1288055653042,2016-04-15
10,4.93341668824355,5.14191669013765,5.30850000460943,5.38633331378301,5.33583333399561,4.90022220989068,27.2391666253408,31.7284722195731,36.0591389152739,39.0902778100967,41.7413610898124,46.4579444355435,2016-04-15
11,5.80461110711098,6.09269440134366,6.31241664912966,6.37738881018427,6.27622218277719,5.65313891715474,28.8239166720708,31.384611052937,34.1025555345747,36.4987500148349,39.0989444404178,43.9926666853163,2016-04-15
12,5.99711109452777,6.17100000633134,6.37997224463357,6.56716667466693,6.63502778516875,6.23161111738947,26.2726110977597,27.6022222402361,30.0171944173177,33.2339999956555,36.7819444190131,42.3577778053284,2016-04-15
13,5.07461110022333,5.13476389322016,5.17481945256392,5.21501388602787,5.23912499765555,5.15477777481079,21.8556249931124,22.697916674349,23.9985277809037,25.5494444473585,27.3096805628141,31.747638853391,2016-04-15
14,5.33930556138356,5.41844444433848,5.48272222161293,5.5102499918143,5.51874999192026,5.39319444100062,33.3818888812595,33.3651805596881,33.8445833179686,34.5528055408266,35.1043610837724,37.263472205268,2016-04-15
15,5.38677778244019,5.47913888096809,5.55627777920829,5.62147221949365,5.67716665320926,5.61330555121104,49.9479999775357,50.4370277627309,51.1166389338175,51.8594166342417,52.3822222158644,53.8020833121406,2016-04-15
16,5.5451111237208,5.71324999663565,5.8346388985051,5.86644443631172,5.82075000405312,5.4347499926885,54.9926388676961,54.8931110911899,55.4064166895549,55.9759999921587,55.9938333045112,55.6231388918559,2016-04-15
17,5.85372223695119,6.04236111296548,6.16269444518619,6.16725000513924,6.12838887916671,5.59972223003705,64.3862776925829,64.2606110636393,64.2421666378445,64.0415000343323,63.033333319558,59.4918611070845,2016-04-15
18,7.4952222304874,7.67669443911976,7.81983333865801,7.83883332530657,7.75097222619587,7.17719446632597,70.9901944817437,70.6883888912201,70.4551111253103,70.0480555237664,69.097222143809,66.5137778642442,2016-04-15
19,8.55661113752259,8.71347224156062,8.84913890480995,8.86488890184297,8.7236944562859,7.83288888308737,77.4294721772936,77.5308055665758,77.707361225552,77.6647777811686,77.1438888719347,75.7218889342414,2016-04-15
20,7.6751389143202,7.84300003065003,7.99980556686719,8.03638891061147,7.94144450028737,6.85372220449977,83.0733610788981,83.2088889164395,83.3844720946418,83.3198333379957,82.7332499885559,80.4504722574022,2016-04-15
21,8.04055557648341,8.28405557142364,8.68713890711467,8.85544445315997,8.38622225085894,5.49825001411968,97.9384999614292,99.0342500474718,99.0157221794128,98.1353055381775,96.6760555415683,91.4694167153041,2016-04-15
22,7.61677778773838,7.84047222587797,8.19927780403031,8.24302777091662,7.61708336340057,5.13716665188471,112.393111101786,113.333138809204,112.540888888041,111.303750023312,109.179027779897,99.728388894399,2016-04-15
23,5.61305553926362,5.81494444052378,6.06313889543215,6.08538888229264,5.55863890979025,4.21541665196419,126.158527857463,126.408249903785,124.365055599213,120.664305538601,112.865610997942,92.2537222120497,2016-04-15
24,2.22383333375057,2.37008332629999,2.39019444160991,2.33208332604832,2.19736109654109,1.81447222120232,-50.4516389126248,-31.4404721874661,-15.4325832091437,-20.6297777748108,-39.0091667281257,-35.4219167391459,2016-04-15
1,3.14840277426773,3.34394443591436,3.35790277262529,3.27816667311721,3.14213888575633,2.79993053836955,-137.891708401574,-139.531694409053,-140.748166673448,-139.751972141266,-137.294708265728,-135.670527807872,2016-04-16
2,3.09643055902587,3.27722222268581,3.2810555552774,3.19775000055631,3.07677778787083,2.76886111199856,-146.914666752285,-148.628375025855,-149.881402742598,-148.845263913473,-146.487000026703,-145.416194557614,2016-04-16
3,3.11502778457271,3.30294443832503,3.3350833427906,3.26422221501668,3.11855555415154,2.82827777902285,-162.04761106703,-163.198388977051,-160.852999873691,-161.506666683621,-163.206083276537,-161.600999997457,2016-04-16
4,2.97116667694516,3.07074999769529,3.04808333092266,2.98486111111111,2.90619444125228,2.61772222217586,-119.826194419861,-122.092388852437,-123.111416706509,-122.20952779558,-120.31597228792,-120.941888942719,2016-04-16
5,2.68516666899125,2.68652778598997,2.66952778269847,2.66100000129806,2.6441666657726,2.38038888719347,-93.614083304935,-97.4277222061157,-98.7106388812595,-97.37258324941,-95.2588889143202,-94.7956944825914,2016-04-16
6,2.53444445219305,2.41969443430503,2.37197221689754,2.40011110143529,2.40711110214392,2.09883332471053,-76.074638955858,-77.2789722400241,-77.6904721927643,-78.0311944092645,-78.0668611293369,-79.2998055320316,2016-04-16
7,2.61944444378217,2.58366666032208,2.4952777671814,2.35897220730782,2.20749998986721,1.90197220332093,-47.835388903088,-50.4920555490918,-54.1611111333635,-58.3413055504693,-62.9542777697245,-71.0117222266727,2016-04-16
8,2.74619444840484,2.99430554780695,3.16738888038529,3.09669443885485,2.83855555282699,2.22322221514252,-48.7304722282622,-50.0661666557524,-53.725916645262,-58.5468610901303,-62.0164444796244,-62.4073888831668,2016-04-16
9,2.11477777656582,2.32255555258857,2.50136109335555,2.51799998939037,2.5082499955429,2.16194443209304,-9.12902775779987,-12.81841667018,-18.8221388659067,-27.7056111276543,-37.2886388630482,-42.8239444255829,2016-04-16
10,2.21188886688815,2.54038889269034,2.58469445738528,2.36408331814739,2.14816665417618,1.88374999579456,-4.16794445070956,-6.59877777685929,-7.16074999575814,-10.5830555605412,-16.2097499992678,-18.1290277609457,2016-04-16
11,2.41991666644812,2.6112222171492,2.61122221575843,2.31552776277065,1.92766665094429,1.40874999410576,31.9962500027816,31.384583334393,31.0018611017863,30.2214166545868,26.8633610809512,22.995027766712,2016-04-16
12,3.38505555152893,3.48291665448083,3.46269443730513,3.08347220003605,2.56461109254095,1.909166663852,35.3127777645323,36.6416111225552,37.4981110906601,37.1968888801999,38.6968611282772,47.1986389001211,2016-04-16
13,4.49655554970106,4.57936109013028,4.71472222765287,4.68694443205992,4.32075001365609,3.58177777601613,41.3519722175598,41.9290277608236,42.5467221927643,43.9024166838328,47.6331944094764,53.3130833392673,2016-04-16
14,6.41240278720856,6.66095835010211,6.96320834669802,7.19062500655651,7.26131945610046,6.80748613860872,42.4515000332726,43.3278611045414,44.6719444237815,46.2425555509991,47.569652768241,48.0942083581289,2016-04-16
15,9.06138886504703,9.27238889111413,9.49300000243717,9.53091666910383,9.3813611014684,8.31669445368979,44.4526944467756,44.5816944683923,44.5490555466546,44.4430277909173,44.1226666726006,43.1212777731154,2016-04-16
16,9.24805554919773,9.4362222372161,9.59802776601579,9.59352776818805,9.43986108832889,8.29227777388361,44.7724166986677,44.8478889126248,44.9390000099606,44.846555557251,44.2967777813805,42.1451666492886,2016-04-16
17,8.76205553558138,9.02444443994098,9.23172223011653,9.20938889635934,9.03100000964271,7.56269446955787,47.3333333301544,47.1719999917348,47.1453055540721,46.9080833265516,46.2157777913411,43.2692499870724,2016-04-16
18,7.71649999380112,7.98000002317958,8.25155558281475,8.25447223888503,8.07430556787385,6.58941666603088,63.1632221825918,62.948777797487,62.6719721741147,62.2971111308204,61.5408055867089,57.998138888677,2016-04-16
19,7.04013888862398,7.2935833451483,7.57947222895092,7.70072223345439,7.68380555656221,6.47266666544808,75.537472199334,75.5019444041782,75.0693610530429,74.1810277218289,72.5202777417501,66.5693610742357,2016-04-16
20,7.38388889869054,7.93108332978355,8.59766665365961,9.03266669140922,9.38927777383063,7.92019446810087,79.7690277883742,78.7167499584622,76.9396945084466,74.5630555068122,71.0547778458065,62.0577777417501,2016-04-16
21,7.92866665641467,8.61724997679393,9.51894445141157,10.0715555487739,10.3611944511202,8.58100001321899,85.2328610504998,82.9918889045715,79.3308333630032,75.1833611043294,70.5010277928246,61.3022777642144,2016-04-16
22,3.86183333545923,4.63013889292876,5.31547221415573,5.82988888892863,6.20477778434753,5.94833333796925,66.4900555854373,69.4412777826521,71.0744444550408,71.6944167582194,70.6394166236454,63.6784166717529,2016-04-16
23,4.9623611108462,5.88305555436346,6.89683335244656,7.71530556718508,8.26277776956558,7.02891665114297,70.6707778082954,72.5656944910685,73.5644444306692,74.1344723214043,73.7317777612474,68.1842499732971,2016-04-16
24,6.86116670442952,7.4041944546832,8.12141668836276,8.67947220577134,8.93177779144711,6.96333336101638,81.6606944900089,84.2737777540419,85.1704167556763,85.1410833888584,84.5097499805027,77.7147777472602,2016-04-16
1,10.0767777718438,10.5069722191493,11.0802499972449,11.6116388577885,12.0329027677907,10.8743888841735,89.1147361448076,89.790999979443,89.8333888583713,89.6062083403269,89.1421110619439,86.2658749961853,2016-04-17
2,10.4519721947776,10.6656388966242,10.888472231759,11.0850833482212,11.2437499750985,11.0719722202089,87.5293888982137,87.890638900333,87.9957221857707,87.7734166971842,87.5524166870117,87.1012777434455,2016-04-17
3,9.78969444884194,9.98177778535419,10.2045833116108,10.4425000047684,10.6153611071905,10.529666683144,80.5474721611871,80.7312776989407,80.7973054801093,80.7282499927945,80.6584166420831,80.7404721281264,2016-04-17
4,9.8311111190584,10.0912777937783,10.4061388728354,10.7146666675144,10.9957777696186,10.9271666701635,72.6987777614594,72.8661389372084,73.1470832676358,73.440027762519,73.7143333032396,74.1393054983351,2016-04-17
5,9.19486112581359,9.40780555473434,9.60613889614741,9.78227777560552,9.89900001128515,9.66730554951562,56.4131944137149,56.8492777813806,57.561833351983,58.1425833352407,58.5388889143202,58.860277794732,2016-04-17
6,8.67213889492883,8.80800000932482,8.88416667832269,8.90161111831665,8.83633334199587,8.44399999830458,47.1854722065396,47.2748055744171,47.4923055320316,47.7332500065698,47.8261110825009,47.5615277650621,2016-04-17
7,8.28561114297973,8.41072223292457,8.48786113209195,8.49866668184598,8.42744443853696,8.06430558549033,38.8618611007267,39.0728611410989,39.4294166644414,39.5730277782016,39.5539722416136,39.1901389021344,2016-04-17
8,6.71822223729557,6.93573611299197,7.15798610097832,7.36662501328521,7.53090278738075,7.50312500046359,28.1756111253632,31.7919861262374,35.342513868014,37.8700555544429,39.5087360980776,40.7685694318347,2016-04-17
9,6.76902778161897,7.13236113376088,7.49002778848012,7.8063333372275,8.05597223652734,7.93780557897356,35.4038611094157,38.9822222275204,42.3288333384196,44.4920277849833,45.975277794732,47.3634444650014,2016-04-17
10,6.992611129019,7.194777791765,7.42338889386919,7.65822224100431,7.84147223578559,7.65238890422715,29.4773611161444,32.6469999949137,36.1807222080231,38.9954722118378,41.1653333234787,43.1079444424311,2016-04-17
11,7.22472220924165,7.68597223864661,8.11738890051842,8.4500555700726,8.6656110839049,8.41216667850812,18.1085000061989,21.8726111123297,25.9991944387224,29.2484444321526,31.8175000148349,34.4929166698456,2016-04-17
12,7.4672222284476,7.84794447938601,8.3383611577087,8.80127780000369,9.12372223218282,8.68663891924752,13.835944448577,17.0980833419164,20.7483333187633,23.9429444434908,27.1978611220254,32.1539999930064,2016-04-17
13,7.67866669363446,7.91038893143336,8.16019447419379,8.3946667057938,8.55266665564643,8.30108336011569,19.8695277810097,21.177333319717,22.7246666738722,24.1480277554194,25.4388055557675,26.7767500135634,2016-04-17
14,8.37325000921885,8.61016668174002,8.85597221559948,9.02544444799423,9.09005553616418,8.73444445278909,31.6805833095974,31.9326666190889,32.2934999879201,32.6446666579776,32.9461666345596,33.1707221841812,2016-04-17
15,8.54844444155693,8.84266665207015,9.10869442250993,9.22047222720252,9.18327776749929,8.29094447586271,40.6407499959734,40.5104722319709,40.2401944118076,39.9239444425371,39.3611389191945,36.5355555730396,2016-04-17
16,8.36677778363228,8.78883334716161,9.16663886944453,9.22413887156381,8.96411110639572,8.12097223361333,51.0926944277022,50.2880277782016,48.7410833676656,47.0512500031789,45.4737499915229,42.6771944533454,2016-04-17
17,8.1316111503707,8.57916668865416,8.94955556021796,8.77869448012776,8.18049998336368,5.77083333571752,63.9904722955492,62.1814444806841,59.365222184923,57.0993055608537,53.0336666361491,41.1579999722375,2016-04-17
18,6.39466667479939,6.90719445665677,7.5856944627232,7.23386110107104,5.98741666846805,4.60863888111379,73.7069999938541,71.417166618771,67.5461388958825,65.0874722173479,59.0520833449894,47.4543888801999,2016-04-17
19,6.06925000932482,6.74611111429003,7.72186113542981,7.0871944211589,5.46741666952769,3.31883332586951,86.0490277862549,83.7845555411445,78.8836389456855,77.4955833201938,71.8754722224342,58.5699721723133,2016-04-17
20,5.51788887871636,6.53619444860352,7.8396111439334,7.39647223631541,5.96319446815385,3.43594444519944,87.5504444461399,88.0341666645474,85.1841944821676,85.1489723184374,81.6996388520135,63.7233333292272,2016-04-17
21,4.1003888887167,5.19236111995247,6.38619444198079,6.30716666506396,5.57258334166474,3.79469444036484,87.0532500182258,89.4725833045112,87.7550000190735,87.6624167293973,84.8517777739631,72.5125278589461,2016-04-17
22,0.848638891501145,1.130222222269,1.59958333266485,1.70547222101026,1.89463888443179,1.73830555245487,-21.0266944559084,52.2736944668823,96.6103055624829,111.058638835483,109.944527751075,80.5998055262036,2016-04-17
23,1.44316666222281,1.99488888945844,2.6131111093031,2.50291666610373,2.48327777597639,2.39133332934644,103.996749990251,148.930749950409,150.546472227308,144.368611089918,133.423250052134,107.289944470723,2016-04-17
24,2.39336109979285,2.75675000382794,3.82374999980132,3.6683611105548,3.85861110554801,3.18608333534665,39.0617222213745,72.3235555267334,142.637694477505,152.560777774387,145.178750025431,127.343055617015,2016-04-17
1,3.11943055553569,3.50009721464581,4.97120830847157,4.44233334203561,3.88008332563771,2.34534721576505,-156.367527866364,-147.592875122494,-40.7712638960944,164.413555550045,162.936458280351,159.146097267999,2016-04-18
2,3.23408333844609,3.71616664118237,4.84549998932415,4.12383332994249,3.24188889079624,2.0144166508317,-100.147333369785,-56.3415833621555,-30.6530833265516,168.318361142476,67.8588889100816,-40.1953056504991,2016-04-18
3,3.4082777829965,3.83736110806465,4.75941666046778,4.11430555264155,3.20150000678168,2.24836110495859,-153.883611009386,-142.483388845656,-145.071249923706,131.104416635301,-85.3694999949137,-156.120527903239,2016-04-18
4,3.84555554588636,4.18461108651426,4.56169443488121,4.27861109687222,3.32211109889878,2.61516666968664,-154.941194352044,-155.852916721768,-111.951416647169,-75.5583889389038,-163.365888926188,-133.082611177233,2016-04-18
5,4.11149999426471,4.29122221416897,4.64011113643646,4.19636110007763,3.51194443861643,2.89980555090639,-125.586333317227,-135.788666640388,-146.244999985165,-150.606388795641,-141.322083293067,-109.409888926612,2016-04-18
6,4.38752778026793,4.70297223163976,5.04572222537465,4.70755552940898,4.08555552661419,3.13297222627534,-101.862722210354,-106.218999964396,-115.036083274417,-124.177055564457,-127.687555628883,-112.002027776506,2016-04-18
7,4.22094442877505,4.70238890820079,5.23294443951713,5.16697219636705,4.50719444208675,3.19869445323944,-90.4261944622464,-92.5397777324253,-97.6001945114136,-104.61650001314,-110.33188885159,-99.2856389045715,2016-04-18
8,3.4461388869418,3.79555553959476,4.42727778004275,5.06194447716077,5.34516666385863,4.60072223093775,-108.272083413866,-101.024944472843,-95.2518055174086,-92.6710276603699,-92.0941666793823,-86.2213888401455,2016-04-18
9,4.18652777572473,4.49505556007226,5.0363889169693,5.59372223324246,5.9840000169807,6.10200001743105,-110.889444446564,-104.22891661538,-97.1992778544956,-91.7206388409932,-85.4154165988498,-71.5952222262489,2016-04-18
10,5.15880555007193,5.51024998161528,6.15363890157806,6.91736109746827,7.33438890192244,6.53963890327348,-98.2853333388435,-92.7545277680291,-86.6638333511353,-81.5921110831367,-75.8944722281562,-66.8364722824097,2016-04-18
11,5.28002778040038,6.04494444383515,7.01786112003856,8.02838893347316,8.24166667819023,6.44358334143956,-77.2203888638814,-75.7836389202542,-74.0187222353617,-72.7480000887977,-68.9008333216773,-60.0982777394189,2016-04-18
12,4.29533331970374,5.00838892784384,5.85147222247389,6.54126390622722,6.80729165971279,6.31030556718508,-65.8837082799276,-60.6674027633667,-53.1667916531033,-45.6155138667425,-37.0671805347337,-22.6919583315692,2016-04-18
13,4.00213890433311,4.43005555457539,4.98372220403618,5.48972220460574,5.95302779727512,6.26086110631625,-14.8303055455246,-10.3348888665314,-6.18422221818111,-3.12397221424306,0.473805557118936,9.61500001196025,2016-04-18
14,4.72308333436648,4.88338887135188,5.09152777592341,5.15574999160237,5.09711108989186,4.64902777247959,13.0943611097998,12.0278333363268,12.2297500049406,12.4932499967019,14.2563611231248,23.5210000051392,2016-04-18
15,5.00938889596197,5.39288890772396,5.85880554914475,6.26169445474943,6.61483333296246,6.69319443994098,27.8084722248713,25.70427778297,26.259027777248,28.0826944621404,31.3802777730094,39.2296389012867,2016-04-18
16,8.2401111623976,9.05058341529634,9.6553055246671,9.95819443305333,9.91616667668025,8.08552777224117,52.6811389096578,50.5551389005449,49.6121944438087,47.770611126158,47.5779444630941,49.6115555763245,2016-04-18
17,7.25630562557115,7.50552778482437,7.66541665567292,7.41766667869356,6.54355554766125,4.79024999578794,50.8334721883138,50.9140833155314,54.2450277720557,54.9645555856493,59.2945277457767,72.7676389747196,2016-04-18
18,5.43055551674631,5.8982500049803,6.36936112642288,6.66813893172476,6.0739721637302,4.35469444870949,72.5222777907054,76.0282499991523,81.5798055479262,81.0856111939748,81.0472777769301,77.146916709476,2016-04-18
19,6.13372222688463,6.57625000741747,6.7736944507228,6.63030552201801,5.80016664332814,3.84274999294016,109.707999971178,107.601527803209,104.016861099667,101.671000050439,97.6500833002726,89.7913055568271,2016-04-18
20,5.87202779306306,6.10305554959509,6.09552779051993,5.69350000010596,5.01195835239357,3.27027777353923,126.788305666182,125.058708381653,121.515180568695,120.425569476022,116.671402877172,103.930152802997,2016-04-18
21,2.70527777194977,3.23769444505374,3.66005554666122,3.46008333659834,3.28936111175352,2.50191666248772,7.05819455040826,83.4184722858005,119.47150004069,124.425305500031,129.485583347744,121.545361103482,2016-04-18
22,3.7569444341792,4.0316944290532,4.27872223085827,3.6804722114404,3.41775000300672,2.73069445212682,98.8488056733873,141.342666748895,158.021694467333,155.678777741326,149.560944408841,126.562555624644,2016-04-18
23,3.9624444499943,4.14030555109183,4.34608333640628,3.65397221949365,3.2591944416364,2.84630554762151,-119.190888845656,-100.96808333079,-21.0254721577962,110.345805668301,155.159166734484,130.85386115392,2016-04-18
24,4.53794447455141,4.63841662897004,4.98500000251664,4.35752781159348,4.27766668856144,3.78291665653388,99.7742778862847,143.757249980503,165.479222162035,159.503388879564,154.96397225274,138.858972201877,2016-04-18
1,4.29777776314153,4.33804166369968,4.42205555220445,4.44305554562145,4.45022218637996,4.2625833643145,61.5908751127455,121.984513893127,138.773707856072,137.619513371785,133.673125540415,129.477846864065,2016-04-19
2,5.573416605658,5.65699995848868,5.94819443504016,6.01469440579414,5.85461111452844,5.34155561619335,82.473111161126,167.363583374023,164.409888894823,159.999000104268,157.611138869392,154.735722173055,2016-04-19
3,7.61247226185269,7.66744443098704,7.20244447403484,6.72458333796925,6.25636110981305,5.02538890812132,-148.366083196004,-118.661249783834,-107.658055564033,-98.2220001390245,-97.2300555886163,-10.2209446504381,2016-04-19
4,8.32758334782388,8.70161110772027,8.54602779189746,8.10316669808494,7.45316667358081,5.69972221414248,-134.63616683748,-138.377638829549,-144.545194418165,-150.701305537754,-155.596972300212,-166.166277707418,2016-04-19
5,9.06238890462451,9.99561107794444,10.1244166594081,9.80472221665912,9.20452777306239,6.85924999594688,-126.481972321404,-127.666388895247,-131.133333570692,-136.388416667514,-142.748861045837,-157.815472073025,2016-04-19
6,9.01927779542075,10.1660278362698,10.9904443825616,11.2615277759234,10.9856110848321,8.14008338067267,-113.387666657766,-115.297972166273,-118.965805653466,-123.501527818044,-128.159777848985,-138.650055673387,2016-04-19
7,6.76397220479118,7.91972220950656,9.24644449048572,10.2072222100364,10.7057777786255,8.12630557099978,-98.075333343082,-100.401861065759,-103.851222349803,-107.767083331214,-111.836194339328,-119.09819442961,2016-04-19
8,7.24130560874939,8.35112495581309,9.52611109813054,10.467263892889,11.1639861026075,10.2522639216317,-83.36898613188,-82.4693889066908,-81.5485972107781,-81.7393332767487,-83.6197222402361,-91.0881945133209,2016-04-19
9,7.91772223803732,9.13377777973811,10.3876666990916,11.2822638931539,11.8651944490274,10.6551666835944,-73.3870694298214,-72.3778471999698,-73.2199027824402,-76.2049305788676,-80.1557499885559,-87.7971111732059,2016-04-19
10,7.47608333124055,8.58733335415522,9.8605277885331,10.8459999900394,11.6429166664018,11.1577777806918,-81.4845277955797,-81.1740555339389,-82.1694721666972,-83.9435556009081,-85.4579999372694,-86.5032500754462,2016-04-19
11,8.26502780119578,9.52497218185001,10.6721111566491,11.025194439888,10.5054722354147,7.3976111123297,-87.8505554707845,-85.3417222150167,-82.9847499932183,-80.6378056346046,-78.0533611498939,-72.0840832943387,2016-04-19
12,7.14827778021495,7.98975000884798,8.973055548403,9.87086112843619,10.4024722250303,8.91013886782858,-70.9088888433244,-69.7853611776564,-68.0018333424462,-64.9727223343319,-59.7537499798669,-48.0231666681502,2016-04-19
13,6.09055556575457,6.71738889349832,7.59341673930486,8.52350000182788,9.34099998686049,8.81302778535419,-59.3938055547078,-54.5848889319102,-48.9051111072964,-41.993888920678,-33.8915000073115,-23.0508888872465,2016-04-19
14,6.24227779918247,6.84177775528696,7.53752779695723,8.13330555028386,8.60280559076203,8.22666668136915,-52.8064444414775,-49.7778611236148,-46.687388865153,-43.2705000485314,-39.3517778036329,-32.5746110783683,2016-04-19
