"time","h_wspd_1","h_wspd_2","h_wspd_3","h_wspd_4","h_wspd_5","h_wspd_6","h_wdir_1","h_wdir_2","h_wdir_3","h_wdir_4","h_wdir_5","h_wdir_6","file_date","avg_pressure","avg_temp","avg_humidity","avg_dew_point"
20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1019.28,12.6,91.1,11.2
21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1019.26,12.8,89.9,11.2
22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1019.42,13,88.1,11.1
23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1019.72,12.8,89.9,11.2
24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1019.74,12.8,88.8,11.1
25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1019.93,13,87,10.9
26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1019.94,13.1,87.3,11
27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1019.82,13.1,86.5,10.9
28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1019.97,13.3,85.1,10.8
29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.14,13.1,86.8,10.9
30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.2,12.7,89.3,11
31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.23,12.7,88.9,11
32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.37,12.9,88,11
33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.4,12.9,88.2,11
34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.57,12.7,89.9,11.1
35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.57,12.8,89.8,11.1
36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.62,12.8,90.3,11.2
37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.64,12.7,90.9,11.2
38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.74,12.7,90.3,11.2
39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.7,13,88.7,11.1
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.9,13.1,87.5,11.1
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.99,13.1,88.1,11.1
42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.02,12.9,88.2,11
43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.03,12.8,88.8,11
44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.05,12.8,88.2,10.9
45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.99,13.1,84.3,10.5
46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.01,13.4,81.2,10.3
47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.25,13.3,79.7,9.9
48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.39,13.1,73.4,8.4
49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.49,13,59,5.2
50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.78,12.9,60.5,5.4
51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.04,12.7,62.5,5.7
52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.04,12.5,63.4,5.8
53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.08,12.4,62.6,5.5
54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.24,12.3,63.4,5.6
55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.34,12.2,65.7,6
56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.31,12.2,63.6,5.5
57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.32,12.1,64.1,5.6
58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.56,12.1,63.9,5.5
59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.76,12.1,62.7,5.2
60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.94,12.2,60.9,4.9
61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.14,12.1,61.9,5.1
62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.23504132231,12.0768595041322,62.1528925619835,5.12727272727273
63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.33008264463,12.0537190082645,62.4057851239669,5.15454545454545
64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.42512396694,12.0305785123967,62.6586776859504,5.18181818181818
65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.52016528926,12.0074380165289,62.9115702479339,5.20909090909091
66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.61520661157,11.9842975206612,63.1644628099174,5.23636363636364
67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.71024793388,11.9611570247934,63.4173553719008,5.26363636363636
68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.8052892562,11.9380165289256,63.6702479338843,5.29090909090909
69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.90033057851,11.9148760330579,63.9231404958678,5.31818181818182
70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.99537190083,11.8917355371901,64.1760330578512,5.34545454545454
71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024.09041322314,11.8685950413223,64.4289256198347,5.37272727272727
72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024.18545454545,11.8454545454545,64.6818181818182,5.4
73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024.78,11.6,63.3,4.9
74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024.78,11.6,61.6,4.5
75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024.6,11.6,60.4,4.2
76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.06,11.6,62.2,4.6
77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.32,11.7,60.3,4.2
78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.44,11.7,58.9,3.9
79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.43,11.7,58.8,3.9
80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.39,11.6,60.7,4.3
81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.36,11.6,59.9,4.1
82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.23,11.6,59,3.9
83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.25,11.6,59.4,4
84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.4,11.6,59.8,4.1
85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.69,11.6,58.5,3.8
86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.85,11.7,58,3.7
87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.89,11.7,58.6,3.9
88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.89,11.8,57.7,3.7
89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.93,11.8,57.7,3.7
90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.92,11.8,56.1,3.3
91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.87,11.7,57.4,3.6
92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.71,11.7,56.5,3.4
93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.71,11.6,58.1,3.7
94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.68,11.5,58.8,3.8
95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.63,11.5,58.7,3.7
96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.51,11.4,60,3.9
97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.28,11.3,60.9,4.1
98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.09,11.3,61.6,4.2
99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.08,11.3,61.7,4.2
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.1,11.2,61.8,4.2
101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.26,11.2,62.3,4.3
102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.27,11.1,62,4.1
103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.29,11.1,61.7,4
104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.33,11.1,61.6,4
105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.31,11.2,61.3,4
106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.07,11.2,61.8,4.1
107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.09,11.2,59.8,3.7
108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.27,11.2,60.5,3.9
109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.28,11.3,59.8,3.7
110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.1,11.3,60.4,3.9
111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.02,11.4,60.1,3.9
112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024.94,11.4,60.8,4.1
113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024.85,11.3,59.3,3.7
114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.03,11.3,60.5,3.9
115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024.94,11.2,61.5,4.1
116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.03,11.2,60.1,3.7
117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024.94,11.2,59.7,3.6
118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024.9,11.2,58.7,3.4
119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024.86,11.2,60.6,3.9
120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024.83,11.3,60,3.8
121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024.8,11.3,59.7,3.7
122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024.75,11.3,58.6,3.5
123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024.8,11.3,58.4,3.4
124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024.8,11.3,58.8,3.5
125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024.8,11.2,59.9,3.7
126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024.6,11.2,62.3,4.3
127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024.42,11.2,60.8,3.9
128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024.17,11.2,63,4.4
129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024.05,11.1,62.4,4.2
130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.95,11.1,62.6,4.2
131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.79,11.1,60.4,3.7
132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.6,11.1,61,3.8
133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.39,11.1,63.4,4.4
134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.14,11,62.9,4.3
135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.15,11.1,61.8,4
136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.17,11.1,65.5,4.9
137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.99,11,65.2,4.8
138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.1,11,67.1,5.2
139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.13,11,66.6,5.1
140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.35,11,66,4.9
141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.43,11.1,66.2,5
142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.63,11.1,64.4,4.6
143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.67,11.1,66.2,5
144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.67,11.1,66.2,5
1,1.85149131878521,2.01942071118478,2.1546903903672,2.21634953412201,2.13700520696093,1.8775891169515,-79.177150466642,-77.3313304341116,-70.9297957284116,-70.9785295332647,-71.2039803160449,-65.2102789527021,"2016-05-11",1023.625,11.1,66.8,5.2
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.85,11.1,66.5,5.1
3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024.04,11.2,68.4,5.5
4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.9,11.2,69.7,5.8
5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024.01,11.1,70,5.9
6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024.02,11.1,71.2,6.1
7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,11.1,71.8,6.2
8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.96,11.1,71.5,6.1
9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024.02,11.1,72,6.2
10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.99,11.1,70.5,5.9
11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024.02,11.1,68.7,5.6
12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.94,11.1,69.7,5.8
13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.93,11.1,70.7,6
14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.87,11.1,71,6.1
15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.77,11.1,72,6.3
16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.63,11.2,73.6,6.6
17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.63,11.2,73,6.5
18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.63,11.2,72,6.3
19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.44,11.2,72.2,6.4
20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.36,11.2,71.3,6.2
21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.37,11.2,71.5,6.3
22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.18,11.2,73.8,6.7
23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.21,11.2,73.8,6.7
24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.3,11.3,73.9,6.8
25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.2,11.3,75.5,7.1
26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.16,11.3,75.7,7.2
27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.18,11.3,75,7
28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.17,11.3,73.4,6.7
29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.3,11.4,76.1,7.3
30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.19,11.4,78.8,7.8
31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.15,11.4,76,7.3
32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.08,11.4,77.2,7.5
33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.88,11.4,76.4,7.4
34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.71,11.4,77.7,7.6
35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.73,11.4,79,7.9
36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.77,11.3,79.1,7.9
37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.6,11.3,78.3,7.7
38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.68,11.4,80,8
39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.72,11.3,81.2,8.2
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.55,11.3,81.8,8.3
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.66,11.3,82.1,8.3
42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.62,11.3,81.1,8.2
43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.47,11.3,81.1,8.2
44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.31,11.3,82,8.3
45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.4,11.3,80.9,8.1
46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.7,11.3,79.6,7.9
47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023,11.4,81.2,8.3
48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.02,11.4,80.1,8.1
49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.95,11.5,79.1,8
50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.9,11.4,78.5,7.8
51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.85,11.4,75.2,7.2
52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.9,11.5,77.1,7.6
53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.8,11.5,76.7,7.5
54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.61,11.5,76.9,7.6
55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.61,11.4,72.3,6.6
56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.65,11.4,73.4,6.8
57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.63,11.4,74.7,7.1
58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.63,11.4,77.2,7.6
59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.64,11.4,78.2,7.8
60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.76,11.4,79.2,7.9
61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.83,11.4,79.6,8
62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.94,11.5,80.5,8.2
63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.8,11.5,80.4,8.3
64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.91,11.6,81.1,8.5
65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.93,11.6,81.8,8.6
66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.92,11.6,81.7,8.6
67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.9,11.7,81.8,8.7
68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023,11.8,81.6,8.7
69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.18,11.8,83,9
70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.2,11.8,84.1,9.2
71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.13,11.8,85.1,9.4
72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.1,12,86.5,9.8
73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.11,12.1,86,9.8
74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.08,12.1,83.7,9.5
75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.14,12.4,83,9.6
76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.14,12.3,83,9.5
77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.13,12.3,81.8,9.3
78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.28,12.3,82.2,9.4
79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.34,12.2,82.9,9.4
80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.34,12.2,82.2,9.3
81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.29,12.3,83,9.5
82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.23,12.3,83.3,9.6
83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.3,12.3,83.1,9.5
84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.25,12.4,85.2,10
85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.18,12.5,85.8,10.2
86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.14,12.7,85.2,10.3
87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.25,12.7,84,10.1
88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.33,12.5,83.9,9.9
89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.35,12.4,86.5,10.2
90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.36,12.3,87.9,10.4
91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.38,12.3,87.5,10.3
92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.4,12.4,87.1,10.3
93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.36,12.5,85.5,10.1
94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.28,12.6,84.9,10.1
95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.23,12.6,83.8,10
96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.2,12.7,81.2,9.6
97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.19,12.9,79.8,9.5
98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.15,12.9,79.2,9.4
99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.05,12.9,79.2,9.4
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.92,13,79.5,9.6
101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.89,13.1,80.7,9.9
102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.84,13.1,80.5,9.8
103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.79,13.1,79.5,9.6
104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.72,13.2,78.2,9.5
105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.6,13.3,76.6,9.3
106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.56,13.4,75.8,9.2
107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.44,13.6,75.9,9.4
108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.29,13.7,74.8,9.3
109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.21,13.7,74.4,9.2
110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.12,13.8,74.2,9.3
111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.08,13.8,72.8,9
112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.03,13.8,73.6,9.1
